rep,seqtype,line,period,spec
rep1,rna,Ara+6,2.823529411764706,39260.89613903322
rep1,rna,Ara+6,2.7692307692307696,34974.11115043521
rep1,rna,Ara+6,2.716981132075472,26797.457217546
rep1,rna,Ara+6,2.666666666666667,1805.0687112946084
rep1,rna,Ara+6,2.618181818181818,31445.847248503967
rep1,rna,Ara+6,2.5714285714285716,62687.60838503704
rep1,rna,Ara+6,2.5263157894736845,33275.35214805903
rep1,rna,Ara+6,2.4827586206896552,15386.398052042732
rep1,rna,Ara+6,2.4406779661016955,41041.19814339738
rep1,rna,Ara+6,2.4000000000000004,2507.312157719482
rep1,rna,Ara+6,2.3606557377049184,25928.738976363024
rep1,rna,Ara+6,2.3225806451612905,1928.6951121811494
rep1,rna,Ara+6,2.285714285714286,16067.565677715134
rep1,rna,Ara+6,2.25,19875.108202557087
rep1,rna,Ara+6,2.2153846153846155,53093.13195289925
rep1,rna,Ara+6,2.181818181818182,13220.125753564067
rep1,rna,Ara+6,2.1492537313432836,7907.945256813016
rep1,rna,Ara+6,2.11764705882353,26288.123293339362
rep1,rna,Ara+6,2.0869565217391304,40593.17811916217
rep1,rna,Ara+6,2.0571428571428574,24486.733495790784
rep1,rna,Ara+6,2.028169014084507,3236.8710088597036
rep1,rna,Ara+6,2.0000000000000004,17382.11991274833
rep1,rna,REL606,4,46768.5111407897
rep1,rna,REL606,3.891891891891892,74711.38587473793
rep1,rna,REL606,3.789473684210527,74074.13457732706
rep1,rna,REL606,3.6923076923076925,22565.85912235058
rep1,rna,REL606,3.6000000000000005,75348.4952196714
rep1,rna,REL606,3.5121951219512195,45620.45012106233
rep1,rna,REL606,3.428571428571429,167194.04143901845
rep1,rna,REL606,3.348837209302326,6606.250827675033
rep1,rna,REL606,3.272727272727273,17648.298086712355
rep1,rna,REL606,3.2000000000000006,76029.40156766384
rep1,rna,REL606,3.130434782608696,3936.6444938071863
rep1,rna,REL606,3.063829787234043,53143.81415155359
rep1,rna,REL606,3,943682.7333806382
rep1,rna,REL606,2.938775510204082,16108.130793018661
rep1,rna,REL606,2.880000000000001,85403.46734917203
rep1,rna,REL606,2.823529411764706,10885.356849319383
rep1,rna,REL606,2.7692307692307696,7497.204327827153
rep1,rna,REL606,2.716981132075472,21861.28447176422
rep1,rna,REL606,2.666666666666667,13785.599548056949
rep1,rna,REL606,2.618181818181818,80446.95591705556
rep1,rna,REL606,2.5714285714285716,39803.33548711646
rep1,rna,REL606,2.5263157894736845,5779.800509890973
rep1,rna,REL606,2.4827586206896552,7584.631163143108
rep1,rna,REL606,2.4406779661016955,69055.84326348487
rep1,rna,REL606,2.4000000000000004,7581.0536100723675
rep1,rna,REL606,2.3606557377049184,32339.328768164243
rep1,rna,REL606,2.3225806451612905,30046.0844810883
rep1,rna,REL606,2.285714285714286,5797.1183716290125
rep1,rna,REL606,2.25,61389.73163338727
rep1,rna,REL606,2.2153846153846155,64136.63281610358
rep1,rna,REL606,2.181818181818182,33108.89235564305
rep1,rna,REL606,2.1492537313432836,492.5006589111634
rep1,rna,REL606,2.11764705882353,13334.971604665316
rep1,rna,REL606,2.0869565217391304,19330.083513845813
rep1,rna,REL606,2.0571428571428574,1085.1979439970023
rep1,rna,REL606,2.028169014084507,8969.79188784543
rep1,rna,REL606,2.0000000000000004,245.20606318915475
rep1,rna,REL607,4,20053.3181372586
rep1,rna,REL607,3.891891891891892,21059.455525536083
rep1,rna,REL607,3.789473684210527,62854.59844272434
rep1,rna,REL607,3.6923076923076925,79379.16967445612
rep1,rna,REL607,3.6000000000000005,49544.10150752086
rep1,rna,REL607,3.5121951219512195,51793.566697755086
rep1,rna,REL607,3.428571428571429,102727.96621320504
rep1,rna,REL607,3.348837209302326,7428.384506830135
rep1,rna,REL607,3.272727272727273,7997.491500300553
rep1,rna,REL607,3.2000000000000006,50063.01555584424
rep1,rna,REL607,3.130434782608696,9395.068744914839
rep1,rna,REL607,3.063829787234043,53082.57805044564
rep1,rna,REL607,3,1047381.8446950441
rep1,rna,REL607,2.938775510204082,25680.401226840106
rep1,rna,REL607,2.880000000000001,164843.49474254556
rep1,rna,REL607,2.823529411764706,11071.643355548518
rep1,rna,REL607,2.7692307692307696,13448.767207960058
rep1,rna,REL607,2.716981132075472,18482.865180459725
rep1,rna,REL607,2.666666666666667,3011.1779769155314
rep1,rna,REL607,2.618181818181818,88949.12100679472
rep1,rna,REL607,2.5714285714285716,44632.941822290246
rep1,rna,REL607,2.5263157894736845,27869.62799993087
rep1,rna,REL607,2.4827586206896552,4838.409079667246
rep1,rna,REL607,2.4406779661016955,12089.286787460873
rep1,rna,REL607,2.4000000000000004,4773.476771907376
rep1,rna,REL607,2.3606557377049184,21989.153431150764
rep1,rna,REL607,2.3225806451612905,12362.791291695874
rep1,rna,REL607,2.285714285714286,29139.310467759493
rep1,rna,REL607,2.25,17733.427854165737
rep1,rna,REL607,2.2153846153846155,29968.535137649335
rep1,rna,REL607,2.181818181818182,14637.318845612372
rep1,rna,REL607,2.1492537313432836,451.9252348483968
rep1,rna,REL607,2.11764705882353,18503.7544158712
rep1,rna,REL607,2.0869565217391304,59764.409677953154
rep1,rna,REL607,2.0571428571428574,8366.553123247084
rep1,rna,REL607,2.028169014084507,7139.4894478295155
rep1,rna,REL607,2.0000000000000004,123.41281688106255
rep2,ribo,Ara-1,4,372567.78676305653
rep2,ribo,Ara-1,3.891891891891892,19922.36483812937
rep2,ribo,Ara-1,3.789473684210527,65770.58450839955
rep2,ribo,Ara-1,3.6923076923076925,6041.431386590461
rep2,ribo,Ara-1,3.6000000000000005,101529.58932547258
rep2,ribo,Ara-1,3.5121951219512195,22256.62505418018
rep2,ribo,Ara-1,3.428571428571429,12108.815663922349
rep2,ribo,Ara-1,3.348837209302326,50953.251010740765
rep2,ribo,Ara-1,3.272727272727273,34063.62983712804
rep2,ribo,Ara-1,3.2000000000000006,40976.28474411474
rep2,ribo,Ara-1,3.130434782608696,44256.74082842934
rep2,ribo,Ara-1,3.063829787234043,11094.994927749174
rep2,ribo,Ara-1,3,847447.0666936316
rep2,ribo,Ara-1,2.938775510204082,109814.09139893367
rep2,ribo,Ara-1,2.880000000000001,191901.57730145584
rep2,ribo,Ara-1,2.823529411764706,129189.98247692347
rep2,ribo,Ara-1,2.7692307692307696,197602.6901401991
rep2,ribo,Ara-1,2.716981132075472,178901.82106533364
rep2,ribo,Ara-1,2.666666666666667,70085.91371164174
rep2,ribo,Ara-1,2.618181818181818,79022.92997930189
rep2,ribo,Ara-1,2.5714285714285716,103107.53322521447
rep2,ribo,Ara-1,2.5263157894736845,64556.03304588369
rep2,ribo,Ara-1,2.4827586206896552,96098.8112518996
rep2,ribo,Ara-1,2.4406779661016955,134078.74365919363
rep2,ribo,Ara-1,2.4000000000000004,137597.60840479124
rep2,ribo,Ara-1,2.3606557377049184,26422.79448180014
rep2,ribo,Ara-1,2.3225806451612905,58236.245924985335
rep2,ribo,Ara-1,2.285714285714286,64914.16282586393
rep2,ribo,Ara-1,2.25,48767.4459015079
rep2,ribo,Ara-1,2.2153846153846155,17105.119178977497
rep2,ribo,Ara-1,2.181818181818182,12242.386599936537
rep2,ribo,Ara-1,2.1492537313432836,37695.4313781964
rep2,ribo,Ara-1,2.11764705882353,51911.67879717153
rep2,ribo,Ara-1,2.0869565217391304,41571.48208898674
rep2,ribo,Ara-1,2.0571428571428574,3258.1285244597634
rep2,ribo,Ara-1,2.028169014084507,4996.945940029778
rep2,ribo,Ara-1,2.0000000000000004,1871.0107877053083
rep2,ribo,Ara-2,4,4030117.9243383734
rep2,ribo,Ara-2,3.891891891891892,809050.7005682557
rep2,ribo,Ara-2,3.789473684210527,1693756.3140195378
rep2,ribo,Ara-2,3.6923076923076925,1659667.8773952902
rep2,ribo,Ara-2,3.6000000000000005,2988374.0920740613
rep2,ribo,Ara-2,3.5121951219512195,516705.031134066
rep2,ribo,Ara-2,3.428571428571429,303586.24740843655
rep2,ribo,Ara-2,3.348837209302326,667119.0076687991
rep2,ribo,Ara-2,3.272727272727273,65717.67846070761
rep2,ribo,Ara-2,3.2000000000000006,362038.81698543596
rep2,ribo,Ara-2,3.130434782608696,737664.3320732341
rep2,ribo,Ara-2,3.063829787234043,77179.4218213595
rep2,ribo,Ara-2,3,6030836.850772982
rep2,ribo,Ara-2,2.938775510204082,1188015.2216975638
rep2,ribo,Ara-2,2.880000000000001,658797.438842232
rep2,ribo,Ara-2,2.823529411764706,1269380.5383536795
rep2,ribo,Ara-2,2.7692307692307696,1722119.5936863688
rep2,ribo,Ara-2,2.716981132075472,1641784.8152720365
rep2,ribo,Ara-2,2.666666666666667,805627.2388034543
rep2,ribo,Ara-2,2.618181818181818,681929.7075840917
rep2,ribo,Ara-2,2.5714285714285716,580715.2458824913
rep2,ribo,Ara-2,2.5263157894736845,575926.7672269072
rep2,ribo,Ara-2,2.4827586206896552,725812.6961147508
rep2,ribo,Ara-2,2.4406779661016955,446535.7755920451
rep2,ribo,Ara-2,2.4000000000000004,121457.49126335351
rep2,ribo,Ara-2,2.3606557377049184,47283.847173744616
rep2,ribo,Ara-2,2.3225806451612905,234703.74886075966
rep2,ribo,Ara-2,2.285714285714286,355401.20872207853
rep2,ribo,Ara-2,2.25,364925.0195108076
rep2,ribo,Ara-2,2.2153846153846155,155397.1752925293
rep2,ribo,Ara-2,2.181818181818182,11608.96254154034
rep2,ribo,Ara-2,2.1492537313432836,202208.8384250459
rep2,ribo,Ara-2,2.11764705882353,73072.56640516587
rep2,ribo,Ara-2,2.0869565217391304,483636.00696867716
rep2,ribo,Ara-2,2.0571428571428574,288944.6724669275
rep2,ribo,Ara-2,2.028169014084507,145323.35837853534
rep2,ribo,Ara-2,2.0000000000000004,98442.01774523898
rep2,ribo,Ara-3,4,13334184.686144495
rep2,ribo,Ara-3,3.891891891891892,5818276.279092014
rep2,ribo,Ara-3,3.789473684210527,6950916.860739989
rep2,ribo,Ara-3,3.6923076923076925,6045996.625875504
rep2,ribo,Ara-3,3.6000000000000005,6312171.659823989
rep2,ribo,Ara-3,3.5121951219512195,4383740.0694394875
rep2,ribo,Ara-3,3.428571428571429,3943618.887369435
rep2,ribo,Ara-3,3.348837209302326,5000227.695201771
rep2,ribo,Ara-3,3.272727272727273,1367521.056250738
rep2,ribo,Ara-3,3.2000000000000006,4269708.355389111
rep2,ribo,Ara-3,3.130434782608696,11041903.064178672
rep2,ribo,Ara-3,3.063829787234043,1465543.6093281019
rep2,ribo,Ara-3,3,31216945.27287089
rep2,ribo,Ara-3,2.938775510204082,650461.745633128
rep2,ribo,Ara-3,2.880000000000001,2926312.8725573733
rep2,ribo,Ara-3,2.823529411764706,3963767.137937808
rep2,ribo,Ara-3,2.7692307692307696,2981751.5138545455
rep2,ribo,Ara-3,2.716981132075472,6184849.068138247
rep2,ribo,Ara-3,2.666666666666667,3834890.356346927
rep2,ribo,Ara-3,2.618181818181818,4503659.234906333
rep2,ribo,Ara-3,2.5714285714285716,4390967.950689903
rep2,ribo,Ara-3,2.5263157894736845,5000051.595589839
rep2,ribo,Ara-3,2.4827586206896552,2144856.1145199696
rep2,ribo,Ara-3,2.4406779661016955,3841666.9919931036
rep2,ribo,Ara-3,2.4000000000000004,1188477.2666993649
rep2,ribo,Ara-3,2.3606557377049184,269817.0207575521
rep2,ribo,Ara-3,2.3225806451612905,2689886.984244288
rep2,ribo,Ara-3,2.285714285714286,1523895.4013059826
rep2,ribo,Ara-3,2.25,153867.68654116016
rep2,ribo,Ara-3,2.2153846153846155,1877039.2826695626
rep2,ribo,Ara-3,2.181818181818182,2774861.141960931
rep2,ribo,Ara-3,2.1492537313432836,1392476.0765913145
rep2,ribo,Ara-3,2.11764705882353,5184209.2326590875
rep2,ribo,Ara-3,2.0869565217391304,2670141.934312549
rep2,ribo,Ara-3,2.0571428571428574,3002674.138558557
rep2,ribo,Ara-3,2.028169014084507,2919435.060706183
rep2,ribo,Ara-3,2.0000000000000004,1700223.792424762
rep2,ribo,Ara-4,4,18301277.189088598
rep2,ribo,Ara-4,3.891891891891892,2002171.4492227584
rep2,ribo,Ara-4,3.789473684210527,3202408.601502214
rep2,ribo,Ara-4,3.6923076923076925,2573933.939429336
rep2,ribo,Ara-4,3.6000000000000005,10998108.624486933
rep2,ribo,Ara-4,3.5121951219512195,3051889.8349939957
rep2,ribo,Ara-4,3.428571428571429,5225157.562127202
rep2,ribo,Ara-4,3.348837209302326,443324.0009687231
rep2,ribo,Ara-4,3.272727272727273,595327.1583006866
rep2,ribo,Ara-4,3.2000000000000006,1294155.4121518254
rep2,ribo,Ara-4,3.130434782608696,9766579.305477396
rep2,ribo,Ara-4,3.063829787234043,2687350.9923007637
rep2,ribo,Ara-4,3,95685666.0342965
rep2,ribo,Ara-4,2.938775510204082,8711496.046950996
rep2,ribo,Ara-4,2.880000000000001,15162889.207553864
rep2,ribo,Ara-4,2.823529411764706,5883958.82606606
rep2,ribo,Ara-4,2.7692307692307696,3786824.3892105916
rep2,ribo,Ara-4,2.716981132075472,6476928.312223585
rep2,ribo,Ara-4,2.666666666666667,5536972.564868705
rep2,ribo,Ara-4,2.618181818181818,6769031.206827291
rep2,ribo,Ara-4,2.5714285714285716,4667834.9820958655
rep2,ribo,Ara-4,2.5263157894736845,1173395.9915165207
rep2,ribo,Ara-4,2.4827586206896552,273801.3457217672
rep2,ribo,Ara-4,2.4406779661016955,4747356.5745768985
rep2,ribo,Ara-4,2.4000000000000004,2350189.3580938214
rep2,ribo,Ara-4,2.3606557377049184,1563186.197898543
rep2,ribo,Ara-4,2.3225806451612905,263572.388562841
rep2,ribo,Ara-4,2.285714285714286,915683.6329237577
rep2,ribo,Ara-4,2.25,723876.3068769666
rep2,ribo,Ara-4,2.2153846153846155,249651.52157084984
rep2,ribo,Ara-4,2.181818181818182,974404.05215357
rep2,ribo,Ara-4,2.1492537313432836,1366300.152694288
rep2,ribo,Ara-4,2.11764705882353,2295790.9235188854
rep2,ribo,Ara-4,2.0869565217391304,1682844.4017114665
rep2,ribo,Ara-4,2.0571428571428574,1409161.3815047978
rep2,ribo,Ara-4,2.028169014084507,1551882.1108611648
rep2,ribo,Ara-4,2.0000000000000004,160146.33165175148
rep2,ribo,Ara-5,4,5065916.218481964
rep2,ribo,Ara-5,3.891891891891892,664119.6377509523
rep2,ribo,Ara-5,3.789473684210527,2518539.342824117
rep2,ribo,Ara-5,3.6923076923076925,747523.2596522731
rep2,ribo,Ara-5,3.6000000000000005,2932971.6053324165
rep2,ribo,Ara-5,3.5121951219512195,1793080.3953002016
rep2,ribo,Ara-5,3.428571428571429,1887380.454659253
rep2,ribo,Ara-5,3.348837209302326,566050.1209818897
rep2,ribo,Ara-5,3.272727272727273,600559.160788765
rep2,ribo,Ara-5,3.2000000000000006,707384.9438169139
rep2,ribo,Ara-5,3.130434782608696,2394088.3197134053
rep2,ribo,Ara-5,3.063829787234043,2261749.321575568
rep2,ribo,Ara-5,3,27508776.499237757
rep2,ribo,Ara-5,2.938775510204082,1261311.2015119642
rep2,ribo,Ara-5,2.880000000000001,3355572.3674942367
rep2,ribo,Ara-5,2.823529411764706,1493360.6788592115
rep2,ribo,Ara-5,2.7692307692307696,156270.729028682
rep2,ribo,Ara-5,2.716981132075472,2325250.3248032676
rep2,ribo,Ara-5,2.666666666666667,2517123.8722990686
rep2,ribo,Ara-5,2.618181818181818,3296466.7731748126
rep2,ribo,Ara-5,2.5714285714285716,3468566.076411183
rep2,ribo,Ara-5,2.5263157894736845,754015.6333140677
rep2,ribo,Ara-5,2.4827586206896552,336965.963494035
rep2,ribo,Ara-5,2.4406779661016955,1863032.223792126
rep2,ribo,Ara-5,2.4000000000000004,833370.3282455538
rep2,ribo,Ara-5,2.3606557377049184,1331655.6941835603
rep2,ribo,Ara-5,2.3225806451612905,1815006.6737041497
rep2,ribo,Ara-5,2.285714285714286,845133.9493485334
rep2,ribo,Ara-5,2.25,316054.2696331837
rep2,ribo,Ara-5,2.2153846153846155,1153913.102627558
rep2,ribo,Ara-5,2.181818181818182,1415445.0556624641
rep2,ribo,Ara-5,2.1492537313432836,4386741.897482306
rep2,ribo,Ara-5,2.11764705882353,788094.6089182801
rep2,ribo,Ara-5,2.0869565217391304,201108.8993525337
rep2,ribo,Ara-5,2.0571428571428574,426736.76292869024
rep2,ribo,Ara-5,2.028169014084507,3000334.2029388673
rep2,ribo,Ara-5,2.0000000000000004,2738126.7076992905
rep2,ribo,Ara-6,4,41337868.06446249
rep2,ribo,Ara-6,3.891891891891892,19995498.85746463
rep2,ribo,Ara-6,3.789473684210527,20979527.84799457
rep2,ribo,Ara-6,3.6923076923076925,15294108.642495414
rep2,ribo,Ara-6,3.6000000000000005,16949293.851783883
rep2,ribo,Ara-6,3.5121951219512195,11238330.854976228
rep2,ribo,Ara-6,3.428571428571429,13105322.601980146
rep2,ribo,Ara-6,3.348837209302326,6792120.6214707205
rep2,ribo,Ara-6,3.272727272727273,1377802.8825191448
rep2,ribo,Ara-6,3.2000000000000006,7139060.55113737
rep2,ribo,Ara-6,3.130434782608696,17336345.660765793
rep2,ribo,Ara-6,3.063829787234043,8725721.504704995
rep2,ribo,Ara-6,3,153242761.50668198
rep2,ribo,Ara-6,2.938775510204082,2815486.653774731
rep2,ribo,Ara-6,2.880000000000001,22495496.187336065
rep2,ribo,Ara-6,2.823529411764706,21947796.49992787
rep2,ribo,Ara-6,2.7692307692307696,11049752.478339493
rep2,ribo,Ara-6,2.716981132075472,13269764.268785002
rep2,ribo,Ara-6,2.666666666666667,17580161.209047813
rep2,ribo,Ara-6,2.618181818181818,7505734.605438258
rep2,ribo,Ara-6,2.5714285714285716,15981711.858557168
rep2,ribo,Ara-6,2.5263157894736845,11402141.372820346
rep2,ribo,Ara-6,2.4827586206896552,7104596.956053177
rep2,ribo,Ara-6,2.4406779661016955,10338300.373748606
rep2,ribo,Ara-6,2.4000000000000004,5948434.9364076415
rep2,ribo,Ara-6,2.3606557377049184,2351561.7750622504
rep2,ribo,Ara-6,2.3225806451612905,6518440.601366984
rep2,ribo,Ara-6,2.285714285714286,4268419.894864305
rep2,ribo,Ara-6,2.25,2064379.2901442316
rep2,ribo,Ara-6,2.2153846153846155,8410949.986307252
rep2,ribo,Ara-6,2.181818181818182,2520043.7523005945
rep2,ribo,Ara-6,2.1492537313432836,18080177.893896665
rep2,ribo,Ara-6,2.11764705882353,3921630.874112078
rep2,ribo,Ara-6,2.0869565217391304,8954912.539337402
rep2,ribo,Ara-6,2.0571428571428574,6613064.816361057
rep2,ribo,Ara-6,2.028169014084507,16216443.253674608
rep2,ribo,Ara-6,2.0000000000000004,7945219.312774208
rep2,ribo,Ara+1,4,711949.0932279825
rep2,ribo,Ara+1,3.891891891891892,123200.84160100143
rep2,ribo,Ara+1,3.789473684210527,574748.5913116836
rep2,ribo,Ara+1,3.6923076923076925,133646.23704136212
rep2,ribo,Ara+1,3.6000000000000005,205426.13049270524
rep2,ribo,Ara+1,3.5121951219512195,370190.16722701304
rep2,ribo,Ara+1,3.428571428571429,451130.4700870505
rep2,ribo,Ara+1,3.348837209302326,188537.49603067685
rep2,ribo,Ara+1,3.272727272727273,120908.98130203954
rep2,ribo,Ara+1,3.2000000000000006,116835.63020633988
rep2,ribo,Ara+1,3.130434782608696,386125.9163224289
rep2,ribo,Ara+1,3.063829787234043,243409.94937980123
rep2,ribo,Ara+1,3,3466641.031625014
rep2,ribo,Ara+1,2.938775510204082,187704.0508962507
rep2,ribo,Ara+1,2.880000000000001,455676.2126539835
rep2,ribo,Ara+1,2.823529411764706,169363.53709808187
rep2,ribo,Ara+1,2.7692307692307696,40776.90708777907
rep2,ribo,Ara+1,2.716981132075472,396314.64654349844
rep2,ribo,Ara+1,2.666666666666667,298041.1087221447
rep2,ribo,Ara+1,2.618181818181818,240704.52043252529
rep2,ribo,Ara+1,2.5714285714285716,254266.32491374115
rep2,ribo,Ara+1,2.5263157894736845,51944.25298531411
rep2,ribo,Ara+1,2.4827586206896552,94038.30430075037
rep2,ribo,Ara+1,2.4406779661016955,289657.4401806795
rep2,ribo,Ara+1,2.4000000000000004,51768.93536165106
rep2,ribo,Ara+1,2.3606557377049184,26310.974230357817
rep2,ribo,Ara+1,2.3225806451612905,242447.09309828826
rep2,ribo,Ara+1,2.285714285714286,12896.876320323636
rep2,ribo,Ara+1,2.25,38811.100473814186
rep2,ribo,Ara+1,2.2153846153846155,89494.93671802741
rep2,ribo,Ara+1,2.181818181818182,110291.20623447876
rep2,ribo,Ara+1,2.1492537313432836,413856.58700786147
rep2,ribo,Ara+1,2.11764705882353,50363.77633354487
rep2,ribo,Ara+1,2.0869565217391304,3436.9071731105987
rep2,ribo,Ara+1,2.0571428571428574,4503.078927551474
rep2,ribo,Ara+1,2.028169014084507,340864.8587875414
rep2,ribo,Ara+1,2.0000000000000004,115793.01718792692
rep2,ribo,Ara+2,4,14103150.581777584
rep2,ribo,Ara+2,3.891891891891892,5220051.737763804
rep2,ribo,Ara+2,3.789473684210527,6813031.440627943
rep2,ribo,Ara+2,3.6923076923076925,4953952.475500064
rep2,ribo,Ara+2,3.6000000000000005,8325816.111167646
rep2,ribo,Ara+2,3.5121951219512195,4884501.829044426
rep2,ribo,Ara+2,3.428571428571429,4534828.84547894
rep2,ribo,Ara+2,3.348837209302326,1296475.1381589787
rep2,ribo,Ara+2,3.272727272727273,91045.05486926774
rep2,ribo,Ara+2,3.2000000000000006,2002690.513887026
rep2,ribo,Ara+2,3.130434782608696,5642789.292930565
rep2,ribo,Ara+2,3.063829787234043,1636264.6574850685
rep2,ribo,Ara+2,3,41372050.538138926
rep2,ribo,Ara+2,2.938775510204082,4182584.5644932915
rep2,ribo,Ara+2,2.880000000000001,3443588.81815946
rep2,ribo,Ara+2,2.823529411764706,4601462.534278649
rep2,ribo,Ara+2,2.7692307692307696,2007341.711898219
rep2,ribo,Ara+2,2.716981132075472,5318013.13679367
rep2,ribo,Ara+2,2.666666666666667,5291106.953611839
rep2,ribo,Ara+2,2.618181818181818,4174999.139002318
rep2,ribo,Ara+2,2.5714285714285716,3933812.4999098955
rep2,ribo,Ara+2,2.5263157894736845,2343240.1084907656
rep2,ribo,Ara+2,2.4827586206896552,1495266.1493938658
rep2,ribo,Ara+2,2.4406779661016955,2801585.891730714
rep2,ribo,Ara+2,2.4000000000000004,1002823.6085092037
rep2,ribo,Ara+2,2.3606557377049184,403949.34550940443
rep2,ribo,Ara+2,2.3225806451612905,661464.6553368525
rep2,ribo,Ara+2,2.285714285714286,1201580.8740477317
rep2,ribo,Ara+2,2.25,385628.4475126176
rep2,ribo,Ara+2,2.2153846153846155,971915.6708748785
rep2,ribo,Ara+2,2.181818181818182,727427.8918159081
rep2,ribo,Ara+2,2.1492537313432836,3176922.2817478213
rep2,ribo,Ara+2,2.11764705882353,297842.0496715385
rep2,ribo,Ara+2,2.0869565217391304,1421745.7687297354
rep2,ribo,Ara+2,2.0571428571428574,346254.97595765826
rep2,ribo,Ara+2,2.028169014084507,850615.7790194099
rep2,ribo,Ara+2,2.0000000000000004,986591.1658091238
rep2,ribo,Ara+3,4,13094056.732145088
rep2,ribo,Ara+3,3.891891891891892,1224587.4278424063
rep2,ribo,Ara+3,3.789473684210527,5106242.3598247515
rep2,ribo,Ara+3,3.6923076923076925,1752085.3306746029
rep2,ribo,Ara+3,3.6000000000000005,7056960.734212884
rep2,ribo,Ara+3,3.5121951219512195,5339952.458203474
rep2,ribo,Ara+3,3.428571428571429,6402363.332654693
rep2,ribo,Ara+3,3.348837209302326,2644445.602477119
rep2,ribo,Ara+3,3.272727272727273,2196533.2116250405
rep2,ribo,Ara+3,3.2000000000000006,3041072.0689028264
rep2,ribo,Ara+3,3.130434782608696,10163862.281126862
rep2,ribo,Ara+3,3.063829787234043,1354866.2773908842
rep2,ribo,Ara+3,3,67185453.86779472
rep2,ribo,Ara+3,2.938775510204082,6027655.513825022
rep2,ribo,Ara+3,2.880000000000001,8617314.591965774
rep2,ribo,Ara+3,2.823529411764706,7572135.037583603
rep2,ribo,Ara+3,2.7692307692307696,3878200.542795297
rep2,ribo,Ara+3,2.716981132075472,8028040.43104812
rep2,ribo,Ara+3,2.666666666666667,5741376.48539109
rep2,ribo,Ara+3,2.618181818181818,6995387.964196538
rep2,ribo,Ara+3,2.5714285714285716,4379851.870536636
rep2,ribo,Ara+3,2.5263157894736845,2058207.3276549
rep2,ribo,Ara+3,2.4827586206896552,1180105.4784362477
rep2,ribo,Ara+3,2.4406779661016955,3627004.5321572297
rep2,ribo,Ara+3,2.4000000000000004,1966080.94513775
rep2,ribo,Ara+3,2.3606557377049184,2201460.6647060337
rep2,ribo,Ara+3,2.3225806451612905,707744.750985368
rep2,ribo,Ara+3,2.285714285714286,2625883.4043525206
rep2,ribo,Ara+3,2.25,540951.0417315273
rep2,ribo,Ara+3,2.2153846153846155,1338145.1223152217
rep2,ribo,Ara+3,2.181818181818182,387115.77341122145
rep2,ribo,Ara+3,2.1492537313432836,2282395.9325446663
rep2,ribo,Ara+3,2.11764705882353,2529189.886416264
rep2,ribo,Ara+3,2.0869565217391304,771135.9045683185
rep2,ribo,Ara+3,2.0571428571428574,397707.5156222982
rep2,ribo,Ara+3,2.028169014084507,815471.2372075218
rep2,ribo,Ara+3,2.0000000000000004,29503.174595975193
rep2,ribo,Ara+4,4,2447280.6079527293
rep2,ribo,Ara+4,3.891891891891892,756200.007849116
rep2,ribo,Ara+4,3.789473684210527,518483.6887959385
rep2,ribo,Ara+4,3.6923076923076925,103361.15609432527
rep2,ribo,Ara+4,3.6000000000000005,432051.1670543743
rep2,ribo,Ara+4,3.5121951219512195,502817.5759266387
rep2,ribo,Ara+4,3.428571428571429,1873027.8154980543
rep2,ribo,Ara+4,3.348837209302326,589975.2232000076
rep2,ribo,Ara+4,3.272727272727273,752596.2333224107
rep2,ribo,Ara+4,3.2000000000000006,283005.8698238776
rep2,ribo,Ara+4,3.130434782608696,713518.838531752
rep2,ribo,Ara+4,3.063829787234043,804429.3793536542
rep2,ribo,Ara+4,3,13201253.18788754
rep2,ribo,Ara+4,2.938775510204082,913841.8021659147
rep2,ribo,Ara+4,2.880000000000001,2838345.0617051045
rep2,ribo,Ara+4,2.823529411764706,1074219.0224759183
rep2,ribo,Ara+4,2.7692307692307696,581336.138505525
rep2,ribo,Ara+4,2.716981132075472,361354.6001601958
rep2,ribo,Ara+4,2.666666666666667,882790.8172932689
rep2,ribo,Ara+4,2.618181818181818,961912.3830751842
rep2,ribo,Ara+4,2.5714285714285716,428320.454836409
rep2,ribo,Ara+4,2.5263157894736845,387936.66597514215
rep2,ribo,Ara+4,2.4827586206896552,215025.64257774662
rep2,ribo,Ara+4,2.4406779661016955,540222.3522384564
rep2,ribo,Ara+4,2.4000000000000004,249291.48277844762
rep2,ribo,Ara+4,2.3606557377049184,408449.900297238
rep2,ribo,Ara+4,2.3225806451612905,406183.4581621289
rep2,ribo,Ara+4,2.285714285714286,879356.3159709406
rep2,ribo,Ara+4,2.25,430758.12321396585
rep2,ribo,Ara+4,2.2153846153846155,257918.09132548215
rep2,ribo,Ara+4,2.181818181818182,246385.78394743174
rep2,ribo,Ara+4,2.1492537313432836,1089287.9225878257
rep2,ribo,Ara+4,2.11764705882353,357435.8422914307
rep2,ribo,Ara+4,2.0869565217391304,387221.4419495221
rep2,ribo,Ara+4,2.0571428571428574,696944.007789052
rep2,ribo,Ara+4,2.028169014084507,1864869.6124229014
rep2,ribo,Ara+4,2.0000000000000004,310248.19421842834
rep2,ribo,Ara+5,4,8159803.319882214
rep2,ribo,Ara+5,3.891891891891892,2435799.766245867
rep2,ribo,Ara+5,3.789473684210527,3336464.4586180006
rep2,ribo,Ara+5,3.6923076923076925,991316.0635662612
rep2,ribo,Ara+5,3.6000000000000005,1728621.7821409863
