line,target_id,n
AraP1,ECB_00553,1
AraP1,ECB_00554,1
AraP1,ECB_00555,1
AraP1,ECB_00556,1
AraP1,ECB_00557,1
AraP1,ECB_00558,1
AraP1,ECB_00559,1
AraP1,ECB_00560,1
AraP1,ECB_00561,1
AraP1,ECB_00562,1
AraP1,ECB_00563,1
AraP1,ECB_00564,1
AraP1,ECB_00566,1
AraP1,ECB_00567,1
AraP1,ECB_00568,1
AraP1,ECB_00569,1
AraP1,ECB_00570,1
AraP1,ECB_00571,1
AraP1,ECB_00572,1
AraP1,ECB_00573,1
AraP1,ECB_00574,1
AraP1,ECB_00575,1
AraP1,ECB_00576,1
AraP1,ECB_00577,1
AraP1,ECB_00578,1
AraP1,ECB_00579,1
AraP1,ECB_00580,1
AraP1,ECB_00581,1
AraP1,ECB_00582,1
AraP1,ECB_00583,1
AraP1,ECB_00584,1
AraP1,ECB_00585,1
AraP1,ECB_00586,1
AraP1,ECB_00587,1
AraP1,ECB_00588,1
AraP1,ECB_00589,1
AraP1,ECB_00590,1
AraP1,ECB_00591,1
AraP1,ECB_00592,1
AraP1,ECB_00593,1
AraP1,ECB_00594,1
AraP1,ECB_00595,1
AraP1,ECB_00596,1
AraP1,ECB_00597,1
AraP1,ECB_00598,1
AraP1,ECB_00599,1
AraP1,ECB_00600,1
AraP1,ECB_00601,1
AraP1,ECB_00602,1
AraP1,ECB_00603,1
AraP1,ECB_00604,1
AraP1,ECB_00605,1
AraP1,ECB_00606,1
AraP1,ECB_00607,1
AraP1,ECB_00608,1
AraP1,ECB_00609,1
AraP1,ECB_00610,1
AraP1,ECB_00611,1
AraP1,ECB_00612,1
AraP1,ECB_00614,1
AraP1,ECB_00615,1
AraP1,ECB_00616,1
AraP1,ECB_00617,1
AraP1,ECB_00619,33
AraP1,ECB_00620,33
AraP1,ECB_00621,1
AraP1,ECB_00622,1
AraP1,ECB_00623,1
AraP1,ECB_00624,1
AraP1,ECB_00625,1
AraP1,ECB_00626,1
AraP1,ECB_00627,1
AraP1,ECB_00628,1
AraP1,ECB_00629,1
AraP1,ECB_00630,1
AraP1,ECB_00631,1
AraP1,ECB_00632,1
AraP1,ECB_00633,1
AraP1,ECB_00634,1
AraP1,ECB_00635,1
AraP1,ECB_00636,1
AraP1,ECB_00637,1
AraP1,ECB_00638,1
AraP1,ECB_00639,1
AraP1,ECB_00640,1
AraP1,ECB_00641,1
AraP1,ECB_00642,1
AraP1,ECB_00643,1
AraP1,ECB_00644,1
AraP1,ECB_00645,1
AraP1,ECB_00646,1
AraP1,ECB_00647,1
AraP1,ECB_00648,1
AraP1,ECB_00649,1
AraP1,ECB_00650,1
AraP1,ECB_00651,1
AraP1,ECB_00652,1
AraP1,ECB_00653,1
AraP1,ECB_00654,1
AraP1,ECB_00655,1
AraP1,ECB_00656,1
AraP1,ECB_00657,1
AraP1,ECB_00658,1
AraP1,ECB_00659,1
AraP1,ECB_00660,1
AraP1,ECB_00661,1
AraP1,ECB_00662,1
AraP1,ECB_00663,1
AraP1,ECB_00664,1
AraP1,ECB_00666,1
AraP1,ECB_00667,1
AraP1,ECB_00668,1
AraP1,ECB_00669,1
AraP1,ECB_00670,1
AraP1,ECB_00671,1
AraP1,ECB_00672,1
AraP1,ECB_00673,1
AraP1,ECB_00674,1
AraP1,ECB_00675,1
AraP1,ECB_00676,1
AraP1,ECB_00677,1
AraP1,ECB_00678,1
AraP1,ECB_00679,1
AraP1,ECB_00680,1
AraP1,ECB_00681,1
AraP1,ECB_00682,1
AraP1,ECB_00683,1
AraP1,ECB_00684,1
AraP1,ECB_00685,1
AraP1,ECB_00686,1
AraP1,ECB_00687,1
AraP1,ECB_00688,1
AraP1,ECB_00689,1
AraP1,ECB_00690,1
AraP1,ECB_00691,1
AraP1,ECB_00692,1
AraP1,ECB_00693,1
AraP1,ECB_00694,1
AraP1,ECB_00695,1
AraP1,ECB_00696,1
AraP1,ECB_00697,1
AraP1,ECB_00698,1
AraP1,ECB_00699,1
AraP1,ECB_00700,1
AraP1,ECB_00701,1
AraP1,ECB_00702,1
AraP1,ECB_00703,1
AraP1,ECB_00704,1
AraP1,ECB_00705,1
AraP1,ECB_00706,1
AraP1,ECB_00707,1
AraP1,ECB_00708,1
AraP1,ECB_00709,1
AraP1,ECB_00710,1
AraP1,ECB_00711,1
AraP1,ECB_00712,1
AraP1,ECB_00713,1
AraP1,ECB_00714,1
AraP1,ECB_00715,1
AraP1,ECB_00716,1
AraP1,ECB_00717,1
AraP1,ECB_00718,1
AraP1,ECB_00719,1
AraP1,ECB_00720,1
AraP1,ECB_00721,1
AraP1,ECB_00722,1
AraP1,ECB_00723,1
AraP1,ECB_00724,1
AraP1,ECB_00725,1
AraP1,ECB_00726,1
AraP1,ECB_00727,1
AraP1,ECB_00728,1
AraP1,ECB_00729,1
AraP1,ECB_00730,1
AraP1,ECB_00731,1
AraP1,ECB_00732,1
AraP1,ECB_00733,1
AraP1,ECB_00734,1
AraP1,ECB_00735,1
AraP1,ECB_00736,1
AraP1,ECB_00737,1
AraP1,ECB_00738,1
AraP1,ECB_00739,1
AraP1,ECB_00740,1
AraP1,ECB_00741,1
AraP1,ECB_00742,1
AraP1,ECB_00743,1
AraP1,ECB_00744,1
AraP1,ECB_00745,1
AraP1,ECB_00746,1
AraP1,ECB_00747,1
AraP1,ECB_00748,1
AraP1,ECB_00749,1
AraP1,ECB_00750,1
AraP1,ECB_00751,1
AraP1,ECB_00752,1
AraP1,ECB_00753,1
AraP1,ECB_00754,1
AraP1,ECB_00755,1
AraP1,ECB_00756,1
AraP1,ECB_00757,1
AraP1,ECB_00758,1
AraP1,ECB_00759,1
AraP1,ECB_00760,1
AraP1,ECB_00761,1
AraP1,ECB_00762,1
AraP1,ECB_00763,1
AraP1,ECB_00764,1
AraP1,ECB_00765,1
AraP1,ECB_00766,1
AraP1,ECB_00767,1
AraP1,ECB_00768,1
AraP1,ECB_00769,1
AraP1,ECB_00770,1
AraP1,ECB_00771,1
AraP1,ECB_00772,1
AraP1,ECB_00773,1
AraP1,ECB_00774,1
AraP1,ECB_00775,1
AraP1,ECB_00776,1
AraP1,ECB_00777,1
AraP1,ECB_00778,1
AraP1,ECB_00779,1
AraP1,ECB_00780,1
AraP1,ECB_00781,1
AraP1,ECB_00782,1
AraP1,ECB_00783,1
AraP1,ECB_00784,1
AraP1,ECB_00785,1
AraP1,ECB_00786,1
AraP1,ECB_00787,1
AraP1,ECB_00788,1
AraP1,ECB_00789,1
AraP1,ECB_00790,1
AraP1,ECB_00791,1
AraP1,ECB_00792,1
AraP1,ECB_00793,1
AraP1,ECB_00794,1
AraP1,ECB_00795,1
AraP1,ECB_00796,1
AraP1,ECB_00797,1
AraP1,ECB_00798,1
AraP1,ECB_00799,1
AraP1,ECB_00800,1
AraP1,ECB_00801,1
AraP1,ECB_00802,1
AraP1,ECB_00803,1
AraP1,ECB_00804,1
AraP1,ECB_00805,1
AraP1,ECB_00806,1
AraP1,ECB_00807,1
AraP1,ECB_00808,1
AraP1,ECB_00809,1
AraP1,ECB_00810,1
AraP1,ECB_00811,1
AraP1,ECB_00812,1
AraP1,ECB_00813,1
AraP1,ECB_00814,1
AraP1,ECB_00815,1
AraP1,ECB_00816,1
AraP1,ECB_00817,1
AraP1,ECB_00818,1
AraP1,ECB_00819,1
AraP1,ECB_00820,1
AraP1,ECB_00821,1
AraP1,ECB_00822,1
AraP1,ECB_00823,1
AraP1,ECB_00824,1
AraP1,ECB_00825,1
AraP1,ECB_00826,1
AraP1,ECB_00827,1
AraP1,ECB_00828,1
AraP1,ECB_00829,1
AraP1,ECB_00830,1
AraP1,ECB_00831,1
AraP1,ECB_00832,1
AraP1,ECB_00833,1
AraP1,ECB_00834,1
AraP1,ECB_00835,1
AraP1,ECB_00836,1
AraP1,ECB_00837,1
AraP1,ECB_00839,1
AraP1,ECB_00840,1
AraP1,ECB_00841,1
AraP1,ECB_00842,1
AraP1,ECB_00843,1
AraP1,ECB_00844,1
AraP1,ECB_00845,1
AraP1,ECB_00846,1
AraP1,ECB_00847,1
AraP1,ECB_00848,1
AraP1,ECB_00849,1
AraP1,ECB_00850,1
AraP1,ECB_00851,1
AraP1,ECB_00852,1
AraP1,ECB_00853,1
AraP1,ECB_00854,1
AraP1,ECB_00855,1
AraP1,ECB_00856,1
AraP1,ECB_00857,1
AraP1,ECB_00858,1
AraP1,ECB_00859,1
AraP1,ECB_00860,1
AraP1,ECB_00861,1
AraP1,ECB_00862,1
AraP1,ECB_00863,1
AraP1,ECB_00864,1
AraP1,ECB_00865,1
AraP1,ECB_00866,1
AraP1,ECB_00867,1
AraP1,ECB_00868,1
AraP1,ECB_00869,1
AraP1,ECB_00870,1
AraP1,ECB_00871,1
AraP1,ECB_00872,1
AraP1,ECB_00873,1
AraP1,ECB_00874,1
AraP1,ECB_00875,1
AraP1,ECB_00876,1
AraP1,ECB_00877,1
AraP1,ECB_00879,1
AraP1,ECB_00880,1
AraP1,ECB_00881,1
AraP1,ECB_00882,1
AraP1,ECB_00883,1
AraP1,ECB_00884,1
AraP1,ECB_00885,1
AraP1,ECB_00886,1
AraP1,ECB_00887,1
AraP1,ECB_00888,1
AraP1,ECB_00889,1
AraP1,ECB_00890,1
AraP1,ECB_00891,1
AraP1,ECB_00892,1
AraP1,ECB_00893,1
AraP1,ECB_00894,1
AraP1,ECB_00895,1
AraP1,ECB_00896,1
AraP1,ECB_00897,1
AraP1,ECB_00898,1
AraP1,ECB_00899,1
AraP1,ECB_00900,1
AraP1,ECB_00901,1
AraP1,ECB_00902,1
AraP1,ECB_00903,1
AraP1,ECB_00904,1
AraP1,ECB_00905,1
AraP1,ECB_00906,1
AraP1,ECB_00908,1
AraP1,ECB_00909,1
AraP1,ECB_00910,1
AraP1,ECB_00911,1
AraP1,ECB_00912,1
AraP1,ECB_00913,1
AraP1,ECB_00914,1
AraP1,ECB_00915,1
AraP1,ECB_00916,1
AraP1,ECB_00917,1
AraP1,ECB_00918,1
AraP1,ECB_00919,1
AraP1,ECB_00920,1
AraP1,ECB_00921,1
AraP1,ECB_00922,1
AraP1,ECB_00923,1
AraP1,ECB_00924,1
AraP1,ECB_00925,1
AraP1,ECB_00926,1
AraP1,ECB_00927,1
AraP1,ECB_00928,1
AraP1,ECB_00929,1
AraP1,ECB_00930,1
AraP1,ECB_00931,1
AraP1,ECB_00932,1
AraP1,ECB_00933,1
AraP1,ECB_00934,1
AraP1,ECB_00935,1
AraP1,ECB_00936,1
AraP1,ECB_00937,1
AraP1,ECB_00938,1
AraP1,ECB_00939,1
AraP1,ECB_00940,1
AraP1,ECB_00941,1
AraP1,ECB_00942,1
AraP1,ECB_00943,1
AraP1,ECB_00944,1
AraP1,ECB_00945,1
AraP1,ECB_00946,1
AraP1,ECB_00947,1
AraP1,ECB_00948,1
AraP1,ECB_00949,1
AraP1,ECB_00950,1
AraP1,ECB_00951,1
AraP1,ECB_00952,1
AraP1,ECB_00953,1
AraP1,ECB_00954,1
AraP1,ECB_00955,1
AraP1,ECB_00956,1
AraP1,ECB_00957,1
AraP1,ECB_00958,1
AraP1,ECB_00959,1
AraP1,ECB_00960,1
AraP1,ECB_00961,1
AraP1,ECB_00962,1
AraP1,ECB_00963,1
AraP1,ECB_00964,1
AraP1,ECB_00965,1
AraP1,ECB_00966,1
AraP1,ECB_00967,1
AraP1,ECB_00968,1
AraP1,ECB_00969,1
AraP1,ECB_00970,1
AraP1,ECB_00971,1
AraP1,ECB_00972,1
AraP1,ECB_00973,1
AraP1,ECB_00974,1
AraP1,ECB_00975,1
AraP1,ECB_00976,1
AraP1,ECB_00977,1
AraP1,ECB_00978,1
AraP1,ECB_00979,1
AraP1,ECB_00980,1
AraP1,ECB_00981,1
AraP1,ECB_00982,1
AraP1,ECB_00983,1
AraP1,ECB_00984,1
AraP1,ECB_00985,1
AraP1,ECB_00986,1
AraP1,ECB_00987,1
AraP1,ECB_00988,1
AraP1,ECB_00989,1
AraP1,ECB_00990,1
AraP1,ECB_00991,1
AraP1,ECB_00992,1
AraP1,ECB_00993,1
AraP1,ECB_00994,1
AraP1,ECB_00995,1
AraP1,ECB_00996,1
AraP1,ECB_00997,1
AraP1,ECB_00998,1
AraP1,ECB_00999,1
AraP1,ECB_01000,1
AraP1,ECB_01001,1
AraP1,ECB_01002,1
AraP1,ECB_01003,1
AraP1,ECB_01004,1
AraP1,ECB_01005,1
AraP1,ECB_01006,1
AraP1,ECB_01007,1
AraP1,ECB_01008,1
AraP1,ECB_01009,1
AraP1,ECB_01010,1
AraP1,ECB_01011,1
AraP1,ECB_01012,1
AraP1,ECB_01013,1
AraP1,ECB_01014,1
AraP1,ECB_01015,1
AraP1,ECB_01016,1
AraP1,ECB_01017,1
AraP1,ECB_01018,1
AraP1,ECB_01019,1
AraP1,ECB_01020,1
AraP1,ECB_01021,1
AraP1,ECB_01023,1
AraP1,ECB_01024,1
AraP1,ECB_01025,1
AraP1,ECB_01026,1
AraP1,ECB_01027,1
AraP1,ECB_01028,1
AraP1,ECB_01029,1
AraP1,ECB_01030,1
AraP1,ECB_01031,1
AraP1,ECB_01032,1
AraP1,ECB_01033,1
AraP1,ECB_01034,1
AraP1,ECB_01035,1
AraP1,ECB_01036,1
AraP1,ECB_01037,1
AraP1,ECB_01038,1
AraP1,ECB_01039,1
AraP1,ECB_01040,1
AraP1,ECB_01041,1
AraP1,ECB_01042,1
AraP1,ECB_01043,1
AraP1,ECB_01044,1
AraP1,ECB_01045,1
AraP1,ECB_01046,1
AraP1,ECB_01047,1
AraP1,ECB_01048,1
AraP1,ECB_01049,1
AraP1,ECB_01050,1
AraP1,ECB_01051,1
AraP1,ECB_01052,1
AraP1,ECB_01053,1
AraP1,ECB_01054,1
AraP1,ECB_01055,1
AraP1,ECB_01056,1
AraP1,ECB_01057,1
AraP1,ECB_01058,1
AraP1,ECB_01059,1
AraP1,ECB_01060,1
AraP1,ECB_01061,1
AraP1,ECB_01062,1
AraP1,ECB_01063,1
AraP1,ECB_01064,1
AraP1,ECB_01065,1
AraP1,ECB_01066,1
AraP1,ECB_01067,1
AraP1,ECB_01068,1
AraP1,ECB_01069,1
AraP1,ECB_01070,1
AraP1,ECB_01071,1
AraP1,ECB_01072,1
AraP1,ECB_01073,1
AraP1,ECB_01074,1
AraP1,ECB_01075,1
AraP1,ECB_01076,1
AraP1,ECB_01077,1
AraP1,ECB_01078,1
AraP1,ECB_01079,1
AraP1,ECB_01080,1
AraP1,ECB_01081,1
AraP1,ECB_01082,1
AraP1,ECB_01083,1
AraP1,ECB_01084,1
AraP1,ECB_01085,1
AraP1,ECB_01086,1
AraP1,ECB_01087,1
AraP1,ECB_01088,1
AraP1,ECB_01089,1
AraP1,ECB_01090,1
AraP1,ECB_01091,1
AraP1,ECB_01092,1
AraP1,ECB_01093,1
AraP1,ECB_01094,1
AraP1,ECB_01095,1
AraP1,ECB_01096,1
AraP1,ECB_01097,1
AraP1,ECB_01098,1
AraP1,ECB_01099,1
AraP1,ECB_01100,1
AraP1,ECB_01101,1
AraP1,ECB_01102,1
AraP1,ECB_01103,1
AraP1,ECB_01104,1
AraP1,ECB_01105,1
AraP1,ECB_01106,1
AraP1,ECB_01107,1
AraP1,ECB_01108,1
AraP1,ECB_01109,1
AraP1,ECB_01110,1
AraP1,ECB_01111,1
AraP1,ECB_01112,1
AraP1,ECB_01113,1
AraP1,ECB_01114,1
AraP1,ECB_01116,3
AraP1,ECB_01117,3
AraP1,ECB_01118,1
AraP1,ECB_01119,1
AraP1,ECB_01120,1
AraP1,ECB_01121,1
AraP1,ECB_01122,1
AraP1,ECB_01123,1
AraP1,ECB_01124,1
AraP1,ECB_01125,1
AraP1,ECB_01126,1
AraP1,ECB_01127,1
AraP1,ECB_01128,1
AraP1,ECB_01129,1
AraP1,ECB_01130,1
AraP1,ECB_01131,1
AraP1,ECB_01132,1
AraP1,ECB_01133,1
AraP1,ECB_01134,1
AraP1,ECB_01135,1
AraP1,ECB_01136,1
AraP1,ECB_01137,1
AraP1,ECB_01138,1
AraP1,ECB_01139,1
AraP1,ECB_01140,1
AraP1,ECB_01141,1
AraP1,ECB_01142,1
AraP1,ECB_01144,1
AraP1,ECB_01146,1
AraP1,ECB_01147,1
AraP1,ECB_01148,1
AraP1,ECB_01149,1
AraP1,ECB_01150,1
AraP1,ECB_01151,1
AraP1,ECB_01152,1
AraP1,ECB_01153,1
AraP1,ECB_01154,1
AraP1,ECB_01155,1
AraP1,ECB_01156,1
AraP1,ECB_01158,1
AraP1,ECB_01159,1
AraP1,ECB_01160,1
AraP1,ECB_01161,1
AraP1,ECB_01162,1
AraP1,ECB_01163,1
AraP1,ECB_01164,1
AraP1,ECB_01165,1
AraP1,ECB_01166,1
AraP1,ECB_01167,1
AraP1,ECB_01168,1
AraP1,ECB_01169,1
AraP1,ECB_01170,1
AraP1,ECB_01171,1
AraP1,ECB_01172,1
AraP1,ECB_01173,1
AraP1,ECB_01174,1
AraP1,ECB_01175,1
AraP1,ECB_01176,1
AraP1,ECB_01177,1
AraP1,ECB_01178,1
AraP1,ECB_01179,1
AraP1,ECB_01180,1
AraP1,ECB_01181,1
AraP1,ECB_01182,1
AraP1,ECB_01183,1
AraP1,ECB_01184,1
AraP1,ECB_01185,1
AraP1,ECB_01186,1
AraP1,ECB_01187,1
AraP1,ECB_01188,1
AraP1,ECB_01189,1
AraP1,ECB_01190,1
AraP1,ECB_01191,1
AraP1,ECB_01192,1
AraP1,ECB_01193,1
AraP1,ECB_01194,1
AraP1,ECB_01195,1
AraP1,ECB_01196,1
AraP1,ECB_01197,1
AraP1,ECB_01198,1
AraP1,ECB_01199,1
AraP1,ECB_01200,1
AraP1,ECB_01201,1
AraP1,ECB_01202,1
AraP1,ECB_01203,1
AraP1,ECB_01204,1
AraP1,ECB_01205,1
AraP1,ECB_01206,1
AraP1,ECB_01208,1
AraP1,ECB_01209,1
AraP1,ECB_01210,1
AraP1,ECB_01211,1
AraP1,ECB_01212,1
AraP1,ECB_01213,1
AraP1,ECB_01214,1
AraP1,ECB_01215,1
AraP1,ECB_01216,1
AraP1,ECB_01217,1
AraP1,ECB_01218,1
AraP1,ECB_01219,1
AraP1,ECB_01220,1
AraP1,ECB_01221,1
AraP1,ECB_01222,1
AraP1,ECB_01223,1
AraP1,ECB_01224,1
AraP1,ECB_01225,1
AraP1,ECB_01226,1
AraP1,ECB_01227,1
AraP1,ECB_01228,1
AraP1,ECB_01229,1
AraP1,ECB_01230,1
AraP1,ECB_01231,1
AraP1,ECB_01232,1
AraP1,ECB_01233,1
AraP1,ECB_01234,1
AraP1,ECB_01235,1
AraP1,ECB_01236,1
AraP1,ECB_01237,1
AraP1,ECB_01238,1
AraP1,ECB_01239,1
AraP1,ECB_01240,1
AraP1,ECB_01241,1
AraP1,ECB_01243,1
AraP1,ECB_01244,1
AraP1,ECB_01245,1
AraP1,ECB_01246,1
AraP1,ECB_01247,1
AraP1,ECB_01248,1
AraP1,ECB_01249,1
AraP1,ECB_01250,1
AraP1,ECB_01251,1
AraP1,ECB_01253,1
AraP1,ECB_01254,1
AraP1,ECB_01255,1
AraP1,ECB_01256,1
AraP1,ECB_01257,1
AraP1,ECB_01258,1
AraP1,ECB_01259,1
AraP1,ECB_01260,1
AraP1,ECB_01261,1
AraP1,ECB_01262,1
AraP1,ECB_01263,1
AraP1,ECB_01264,1
AraP1,ECB_01265,1
AraP1,ECB_01266,1
AraP1,ECB_01267,1
AraP1,ECB_01268,1
AraP1,ECB_01269,1
AraP1,ECB_01270,1
AraP1,ECB_01272,1
AraP1,ECB_01273,1
AraP1,ECB_01274,1
AraP1,ECB_01275,1
AraP1,ECB_01276,1
AraP1,ECB_01277,1
AraP1,ECB_01278,1
AraP1,ECB_01279,1
AraP1,ECB_01280,1
AraP1,ECB_01281,1
AraP1,ECB_01282,1
AraP1,ECB_01283,1
AraP1,ECB_01284,1
AraP1,ECB_01285,1
AraP1,ECB_01286,1
AraP1,ECB_01287,1
AraP1,ECB_01288,1
AraP1,ECB_01289,1
AraP1,ECB_01290,1
AraP1,ECB_01291,1
AraP1,ECB_01292,1
AraP1,ECB_01293,1
AraP1,ECB_01294,1
AraP1,ECB_01295,1
AraP1,ECB_01296,1
AraP1,ECB_01297,1
AraP1,ECB_01298,1
AraP1,ECB_01299,1
AraP1,ECB_01300,1
AraP1,ECB_01301,1
AraP1,ECB_01302,1
AraP1,ECB_01303,1
AraP1,ECB_01305,1
AraP1,ECB_01306,1
AraP1,ECB_01307,1
AraP1,ECB_01308,1
AraP1,ECB_01309,1
AraP1,ECB_01310,1
AraP1,ECB_01311,1
AraP1,ECB_01312,1
AraP1,ECB_01313,1
AraP1,ECB_01314,1
AraP1,ECB_01315,1
AraP1,ECB_01316,1
AraP1,ECB_01317,1
AraP1,ECB_01318,1
AraP1,ECB_01319,1
AraP1,ECB_01320,1
AraP1,ECB_01321,1
AraP1,ECB_01322,1
AraP1,ECB_01323,1
AraP1,ECB_01324,1
AraP1,ECB_01325,1
AraP1,ECB_01326,1
AraP1,ECB_01327,1
AraP1,ECB_01328,1
AraP1,ECB_01329,1
AraP1,ECB_01330,1
AraP1,ECB_01331,1
AraP1,ECB_01332,1
AraP1,ECB_01333,1
AraP1,ECB_01334,1
AraP1,ECB_01335,1
AraP1,ECB_01336,1
AraP1,ECB_01337,1
AraP1,ECB_01338,1
AraP1,ECB_01339,1
AraP1,ECB_01340,1
AraP1,ECB_01341,1
AraP1,ECB_01342,1
AraP1,ECB_01343,1
AraP1,ECB_01344,1
AraP1,ECB_01345,1
AraP1,ECB_01346,1
AraP1,ECB_01347,1
AraP1,ECB_01348,1
AraP1,ECB_01349,1
AraP1,ECB_01350,1
AraP1,ECB_01351,1
AraP1,ECB_01352,1
AraP1,ECB_01353,1
AraP1,ECB_01354,1
AraP1,ECB_01355,1
AraP1,ECB_01356,1
AraP1,ECB_01357,1
AraP1,ECB_01358,1
AraP1,ECB_01359,1
AraP1,ECB_01360,1
AraP1,ECB_01361,1
AraP1,ECB_01362,1
AraP1,ECB_01363,1
AraP1,ECB_01364,1
AraP1,ECB_01365,1
AraP1,ECB_01366,1
AraP1,ECB_01367,1
AraP1,ECB_01368,1
AraP1,ECB_01369,1
AraP1,ECB_01370,1
AraP1,ECB_01371,1
AraP1,ECB_01372,1
AraP1,ECB_01373,1
AraP1,ECB_01374,1
AraP1,ECB_01375,1
AraP1,ECB_01376,1
AraP1,ECB_01377,1
AraP1,ECB_01378,1
AraP1,ECB_01379,1
AraP1,ECB_01380,1
AraP1,ECB_01381,1
AraP1,ECB_01382,1
AraP1,ECB_01383,1
AraP1,ECB_01384,1
AraP1,ECB_01385,1
AraP1,ECB_01386,1
AraP1,ECB_01387,1
AraP1,ECB_01388,1
AraP1,ECB_01390,1
AraP1,ECB_01391,1
AraP1,ECB_01392,1
AraP1,ECB_01393,1
AraP1,ECB_01394,1
AraP1,ECB_01395,1
AraP1,ECB_01396,1
AraP1,ECB_01397,1
AraP1,ECB_01398,1
AraP1,ECB_01399,1
AraP1,ECB_01400,1
AraP1,ECB_01401,1
AraP1,ECB_01402,1
AraP1,ECB_01403,1
AraP1,ECB_01404,1
AraP1,ECB_01405,1
AraP1,ECB_01406,1
AraP1,ECB_01407,1
AraP1,ECB_01408,1
AraP1,ECB_01409,1
AraP1,ECB_01410,1
AraP1,ECB_01411,1
AraP1,ECB_01412,1
AraP1,ECB_01413,1
AraP1,ECB_01414,1
AraP1,ECB_01415,1
AraP1,ECB_01416,1
AraP1,ECB_01417,1
AraP1,ECB_01418,1
AraP1,ECB_01419,1
AraP1,ECB_01420,1
AraP1,ECB_01421,1
AraP1,ECB_01423,1
AraP1,ECB_01424,1
AraP1,ECB_01425,1
AraP1,ECB_01426,1
AraP1,ECB_01427,1
AraP1,ECB_01428,1
AraP1,ECB_01429,1
AraP1,ECB_01430,1
AraP1,ECB_01431,1
AraP1,ECB_01432,1
AraP1,ECB_01433,1
AraP1,ECB_01434,1
AraP1,ECB_01435,1
AraP1,ECB_01436,1
AraP1,ECB_01437,1
AraP1,ECB_01438,1
AraP1,ECB_01439,1
AraP1,ECB_01440,1
AraP1,ECB_01441,1
AraP1,ECB_01442,1
AraP1,ECB_01443,1
AraP1,ECB_01444,1
AraP1,ECB_01445,1
AraP1,ECB_01446,1
AraP1,ECB_01447,1
AraP1,ECB_01448,1
AraP1,ECB_01449,1
AraP1,ECB_01450,1
AraP1,ECB_01451,1
AraP1,ECB_01452,1
AraP1,ECB_01453,1
AraP1,ECB_01454,1
AraP1,ECB_01455,1
AraP1,ECB_01456,1
AraP1,ECB_01457,1
AraP1,ECB_01458,1
AraP1,ECB_01459,1
AraP1,ECB_01460,1
AraP1,ECB_01461,1
AraP1,ECB_01462,1
AraP1,ECB_01463,1
AraP1,ECB_01464,1
AraP1,ECB_01465,1
AraP1,ECB_01466,1
AraP1,ECB_01467,1
AraP1,ECB_01468,1
AraP1,ECB_01469,1
AraP1,ECB_01470,1
AraP1,ECB_01472,1
AraP1,ECB_01473,1
AraP1,ECB_01474,1
AraP1,ECB_01475,1
AraP1,ECB_01476,1
AraP1,ECB_01477,1
AraP1,ECB_01478,1
AraP1,ECB_01479,1
AraP1,ECB_01480,1
AraP1,ECB_01481,1
AraP1,ECB_01482,1
AraP1,ECB_01483,1
AraP1,ECB_01484,1
AraP1,ECB_01485,1
AraP1,ECB_01486,1
AraP1,ECB_01487,1
AraP1,ECB_01488,1
AraP1,ECB_01489,1
AraP1,ECB_01490,1
AraP1,ECB_01491,1
AraP1,ECB_01492,1
AraP1,ECB_01493,1
AraP1,ECB_01494,1
AraP1,ECB_01495,1
AraP1,ECB_01496,1
AraP1,ECB_01497,1
AraP1,ECB_01498,1
AraP1,ECB_01499,1
AraP1,ECB_01500,1
AraP1,ECB_01501,1
AraP1,ECB_01502,1
AraP1,ECB_01503,1
AraP1,ECB_01504,1
AraP1,ECB_01505,1
AraP1,ECB_01506,1
AraP1,ECB_01507,1
AraP1,ECB_01508,1
AraP1,ECB_01509,1
AraP1,ECB_01510,1
AraP1,ECB_01511,1
AraP1,ECB_01526,1
AraP1,ECB_01527,1
AraP1,ECB_01528,1
AraP1,ECB_01529,1
AraP1,ECB_01530,1
AraP1,ECB_01531,1
AraP1,ECB_01532,1
AraP1,ECB_01533,1
AraP1,ECB_01534,1
AraP1,ECB_01535,1
AraP1,ECB_01536,1
AraP1,ECB_01537,1
AraP1,ECB_01538,1
AraP1,ECB_01539,1
AraP1,ECB_01540,1
AraP1,ECB_01541,1
AraP1,ECB_01542,1
AraP1,ECB_01543,1
AraP1,ECB_01544,1
AraP1,ECB_01545,1
AraP1,ECB_01546,1
AraP1,ECB_01549,1
AraP1,ECB_01550,1
AraP1,ECB_01551,1
AraP1,ECB_01552,1
AraP1,ECB_01553,1
AraP1,ECB_01554,1
AraP1,ECB_01555,1
AraP1,ECB_01556,1
AraP1,ECB_01557,1
AraP1,ECB_01558,1
AraP1,ECB_01559,1
AraP1,ECB_01560,1
AraP1,ECB_01561,1
AraP1,ECB_01562,1
AraP1,ECB_01563,1
AraP1,ECB_01564,1
AraP1,ECB_01565,1
AraP1,ECB_01566,1
AraP1,ECB_01567,1
AraP1,ECB_01568,1
AraP1,ECB_01569,1
AraP1,ECB_01570,1
AraP1,ECB_01571,1
AraP1,ECB_01572,1
AraP1,ECB_01573,1
AraP1,ECB_01574,1
AraP1,ECB_01575,1
AraP1,ECB_01576,1
AraP1,ECB_01577,1
AraP1,ECB_01578,1
AraP1,ECB_01579,1
AraP1,ECB_01580,1
AraP1,ECB_01581,1
AraP1,ECB_01582,1
AraP1,ECB_01583,1
AraP1,ECB_01584,1
AraP1,ECB_01585,1
AraP1,ECB_01586,1
AraP1,ECB_01587,1
